"id","site","building","room","function","placement","measurement_type","value","timestamp"
271,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.94","2024-01-30 14:50:00"
272,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","47.0864","2024-01-30 14:50:00"
273,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","233.13","2024-01-30 14:50:00"
274,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.3","2024-01-30 14:50:00"
275,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34430.24","2024-01-30 14:50:00"
276,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34415.01","2024-01-30 14:50:02"
277,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34356.07","2024-01-30 14:50:03"
278,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34335.79","2024-01-30 14:50:05"
279,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34358.83","2024-01-30 14:50:07"
280,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34428.2","2024-01-30 14:50:09"
281,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34384.75","2024-01-30 14:50:11"
282,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34407.81","2024-01-30 14:50:14"
283,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34388.24","2024-01-30 14:50:16"
284,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35246.98","2024-01-30 14:50:17"
285,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34354.26","2024-01-30 14:50:18"
286,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34354.26","2024-01-30 14:50:20"
287,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34286.7","2024-01-30 14:50:20"
288,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34384.28","2024-01-30 14:50:21"
289,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34349.35","2024-01-30 14:50:23"
290,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34375.03","2024-01-30 14:50:24"
291,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34331.47","2024-01-30 14:50:26"
292,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34306.02","2024-01-30 14:50:27"
293,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34322.22","2024-01-30 14:50:28"
294,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34322.22","2024-01-30 14:50:30"
295,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34355.23","2024-01-30 14:50:30"
296,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34340.35","2024-01-30 14:50:32"
297,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34686.37","2024-01-30 14:50:34"
298,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34673.41","2024-01-30 14:50:35"
299,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34912.85","2024-01-30 14:50:37"
300,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34502.74","2024-01-30 14:50:38"
301,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34485.1","2024-01-30 14:50:39"
302,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34485.1","2024-01-30 14:50:40"
303,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34309.02","2024-01-30 14:50:41"
304,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34356.42","2024-01-30 14:50:42"
305,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34361.23","2024-01-30 14:50:44"
306,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34321.38","2024-01-30 14:50:45"
307,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34340.35","2024-01-30 14:50:47"
308,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34324.98","2024-01-30 14:50:48"
309,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34311.06","2024-01-30 14:50:49"
310,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34311.06","2024-01-30 14:50:50"
311,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34313.83","2024-01-30 14:50:51"
312,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34316.34","2024-01-30 14:50:53"
313,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34360.39","2024-01-30 14:50:55"
314,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34303.51","2024-01-30 14:50:56"
315,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34343.23","2024-01-30 14:50:58"
316,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34327.02","2024-01-30 14:50:59"
317,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34327.02","2024-01-30 14:51:00"
318,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463187","2024-01-30 14:51:00"
319,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","47.2561","2024-01-30 14:51:00"
320,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","232.88","2024-01-30 14:51:00"
321,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","233.78","2024-01-30 14:51:00"
322,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","56.9645","2024-01-30 14:51:00"
323,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","49.6132","2024-01-30 14:51:00"
324,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.54","2024-01-30 14:51:00"
325,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34320.31","2024-01-30 14:51:00"
326,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34358.23","2024-01-30 14:51:03"
327,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34324.63","2024-01-30 14:51:05"
328,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34319.47","2024-01-30 14:51:06"
329,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34314.07","2024-01-30 14:51:08"
330,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34323.42","2024-01-30 14:51:09"
331,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34323.42","2024-01-30 14:51:10"
332,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34733.05","2024-01-30 14:51:10"
333,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34280.69","2024-01-30 14:51:12"
334,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34268.57","2024-01-30 14:51:14"
335,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34267.14","2024-01-30 14:51:16"
336,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34301.58","2024-01-30 14:51:17"
337,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34316.94","2024-01-30 14:51:19"
338,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34316.94","2024-01-30 14:51:20"
339,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34269.3","2024-01-30 14:51:20"
340,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34275.78","2024-01-30 14:51:21"
341,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34327.15","2024-01-30 14:51:24"
342,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34313.59","2024-01-30 14:51:26"
343,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34295.82","2024-01-30 14:51:27"
344,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34302.18","2024-01-30 14:51:29"
345,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34302.18","2024-01-30 14:51:30"
346,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34303.38","2024-01-30 14:51:30"
347,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34314.43","2024-01-30 14:51:31"
348,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34343.83","2024-01-30 14:51:33"
349,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34324.87","2024-01-30 14:51:35"
350,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34448.85","2024-01-30 14:51:37"
351,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34354.75","2024-01-30 14:51:38"
352,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34352.6","2024-01-30 14:51:40"
353,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34352.6","2024-01-30 14:51:40"
354,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34381.03","2024-01-30 14:51:41"
355,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34462.29","2024-01-30 14:51:42"
356,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35497.83","2024-01-30 14:51:44"
357,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34642.68","2024-01-30 14:51:45"
358,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34679.4","2024-01-30 14:51:47"
359,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34434.68","2024-01-30 14:51:48"
360,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34366.99","2024-01-30 14:51:50"
361,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34366.99","2024-01-30 14:51:50"
362,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34350.92","2024-01-30 14:51:51"
363,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34373.71","2024-01-30 14:51:52"
364,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34397.72","2024-01-30 14:51:54"
365,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34376.71","2024-01-30 14:51:56"
366,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34362.79","2024-01-30 14:51:58"
367,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34330.4","2024-01-30 14:51:59"
368,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463188","2024-01-30 14:52:00"
369,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34330.4","2024-01-30 14:52:00"
370,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","47.3539","2024-01-30 14:52:00"
371,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","232.8","2024-01-30 14:52:00"
372,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.08","2024-01-30 14:52:00"
373,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","57.091","2024-01-30 14:52:00"
374,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","49.4362","2024-01-30 14:52:00"
375,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.6","2024-01-30 14:52:00"
376,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34342.38","2024-01-30 14:52:01"
377,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34372.27","2024-01-30 14:52:02"
378,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34641.48","2024-01-30 14:52:03"
379,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34373.96","2024-01-30 14:52:05"
380,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34352.7","2024-01-30 14:52:06"
381,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34366.75","2024-01-30 14:52:08"
382,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34377.08","2024-01-30 14:52:09"
383,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34377.08","2024-01-30 14:52:10"
384,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34335.43","2024-01-30 14:52:11"
385,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34365.43","2024-01-30 14:52:12"
386,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34372.63","2024-01-30 14:52:13"
387,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34399.52","2024-01-30 14:52:15"
388,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34305.9","2024-01-30 14:52:17"
389,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34361.58","2024-01-30 14:52:19"
390,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34361.58","2024-01-30 14:52:20"
391,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34366.04","2024-01-30 14:52:20"
392,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34370.59","2024-01-30 14:52:22"
393,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34365.43","2024-01-30 14:52:23"
394,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34376.36","2024-01-30 14:52:24"
395,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34409.84","2024-01-30 14:52:26"
396,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34386.67","2024-01-30 14:52:27"
397,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34406.24","2024-01-30 14:52:29"
398,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34406.24","2024-01-30 14:52:30"
399,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34391.23","2024-01-30 14:52:30"
400,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34379.6","2024-01-30 14:52:32"
401,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34368.9","2024-01-30 14:52:33"
402,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34385.12","2024-01-30 14:52:34"
403,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34429.04","2024-01-30 14:52:36"
404,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34409.84","2024-01-30 14:52:38"
405,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34403.12","2024-01-30 14:52:40"
406,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34393.16","2024-01-30 14:52:41"
407,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34396.64","2024-01-30 14:52:43"
408,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34389.32","2024-01-30 14:52:44"
409,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34390.39","2024-01-30 14:52:45"
410,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34400.6","2024-01-30 14:52:47"
411,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34321.5","2024-01-30 14:52:48"
412,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34331.11","2024-01-30 14:52:50"
413,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34406.24","2024-01-30 14:52:51"
414,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34381.64","2024-01-30 14:52:53"
415,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34397.35","2024-01-30 14:52:54"
416,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34393.87","2024-01-30 14:52:55"
417,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34365.31","2024-01-30 14:52:57"
418,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34392.92","2024-01-30 14:52:59"
419,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34392.92","2024-01-30 14:53:00"
420,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463188","2024-01-30 14:53:00"
421,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","47.2886","2024-01-30 14:53:00"
422,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","232.91","2024-01-30 14:53:00"
423,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.02","2024-01-30 14:53:00"
424,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","57.192","2024-01-30 14:53:00"
425,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","49.4111","2024-01-30 14:53:00"
426,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.76","2024-01-30 14:53:00"
427,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34382.72","2024-01-30 14:53:01"
428,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34669.44","2024-01-30 14:53:02"
429,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34659.48","2024-01-30 14:53:04"
430,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34632.72","2024-01-30 14:53:05"
431,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34371.67","2024-01-30 14:53:06"
432,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34372.16","2024-01-30 14:53:10"
433,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34335.68","2024-01-30 14:53:11"
434,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34367.24","2024-01-30 14:53:12"
435,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34343.36","2024-01-30 14:53:14"
436,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34370.48","2024-01-30 14:53:15"
437,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34375.64","2024-01-30 14:53:16"
438,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34359.91","2024-01-30 14:53:18"
439,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34359.91","2024-01-30 14:53:20"
440,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34363.63","2024-01-30 14:53:20"
441,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34356.67","2024-01-30 14:53:22"
442,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34797.03","2024-01-30 14:53:23"
443,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34361.95","2024-01-30 14:53:25"
444,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34314.3","2024-01-30 14:53:26"
445,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34308.91","2024-01-30 14:53:27"
446,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34341.43","2024-01-30 14:53:29"
447,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34341.43","2024-01-30 14:53:30"
448,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34321.26","2024-01-30 14:53:30"
449,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35115.55","2024-01-30 14:53:32"
450,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34344.07","2024-01-30 14:53:33"
451,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34321.74","2024-01-30 14:53:35"
452,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34365.44","2024-01-30 14:53:36"
453,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34413.44","2024-01-30 14:53:37"
454,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34394.6","2024-01-30 14:53:39"
455,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34360.28","2024-01-30 14:53:41"
456,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34383.56","2024-01-30 14:53:43"
457,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34368.43","2024-01-30 14:53:44"
458,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34375.88","2024-01-30 14:53:46"
459,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34380.43","2024-01-30 14:53:47"
460,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34422.31","2024-01-30 14:53:48"
461,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34422.31","2024-01-30 14:53:50"
462,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34664.65","2024-01-30 14:53:50"
463,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34449.69","2024-01-30 14:53:51"
464,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34906.01","2024-01-30 14:53:53"
465,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34895.2","2024-01-30 14:53:54"
466,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34896.88","2024-01-30 14:53:56"
467,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34891.12","2024-01-30 14:53:57"
468,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34898.81","2024-01-30 14:53:58"
469,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34898.81","2024-01-30 14:54:00"
470,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463188","2024-01-30 14:54:00"
471,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34942.25","2024-01-30 14:54:00"
472,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","49.6649","2024-01-30 14:54:00"
473,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","232.61","2024-01-30 14:54:00"
474,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","233.8","2024-01-30 14:54:00"
475,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","57.3919","2024-01-30 14:54:00"
476,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","49.2436","2024-01-30 14:54:00"
477,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.56","2024-01-30 14:54:00"
478,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34919.56","2024-01-30 14:54:02"
479,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34936.73","2024-01-30 14:54:04"
480,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34895.44","2024-01-30 14:54:05"
481,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34899.28","2024-01-30 14:54:07"
482,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34920.04","2024-01-30 14:54:08"
483,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34913.33","2024-01-30 14:54:09"
484,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34913.33","2024-01-30 14:54:10"
485,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34880.44","2024-01-30 14:54:11"
486,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34927.25","2024-01-30 14:54:12"
487,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34909.6","2024-01-30 14:54:14"
488,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35279.98","2024-01-30 14:54:15"
489,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34900","2024-01-30 14:54:17"
490,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35253.34","2024-01-30 14:54:18"
491,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35226.21","2024-01-30 14:54:19"
492,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35226.21","2024-01-30 14:54:20"
493,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35208.34","2024-01-30 14:54:21"
494,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34912.01","2024-01-30 14:54:23"
495,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34899.88","2024-01-30 14:54:25"
496,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35782.39","2024-01-30 14:54:26"
497,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34952.45","2024-01-30 14:54:28"
498,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34913.8","2024-01-30 14:54:29"
499,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34913.8","2024-01-30 14:54:30"
500,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34923.28","2024-01-30 14:54:30"
501,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34935.4","2024-01-30 14:54:32"
502,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34884.4","2024-01-30 14:54:33"
503,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34955.69","2024-01-30 14:54:35"
504,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34962.05","2024-01-30 14:54:36"
505,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34941.28","2024-01-30 14:54:38"
506,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34943.93","2024-01-30 14:54:39"
507,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34943.93","2024-01-30 14:54:40"
508,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34936.72","2024-01-30 14:54:40"
509,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35332.68","2024-01-30 14:54:42"
510,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34927.73","2024-01-30 14:54:44"
511,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34937.68","2024-01-30 14:54:46"
512,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34932.89","2024-01-30 14:54:47"
513,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34944.05","2024-01-30 14:54:49"
514,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34944.05","2024-01-30 14:54:50"
515,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34940.45","2024-01-30 14:54:50"
516,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34905.4","2024-01-30 14:54:51"
517,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34931.09","2024-01-30 14:54:53"
518,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34920.16","2024-01-30 14:54:54"
519,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34913.08","2024-01-30 14:54:56"
520,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34906.49","2024-01-30 14:54:57"
521,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34891.97","2024-01-30 14:54:59"
522,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34891.97","2024-01-30 14:55:00"
523,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463189","2024-01-30 14:55:00"
524,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34907.08","2024-01-30 14:55:00"
525,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","49.7173","2024-01-30 14:55:00"
526,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","232.56","2024-01-30 14:55:00"
527,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","233.76","2024-01-30 14:55:00"
528,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","57.0791","2024-01-30 14:55:00"
529,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","49.3998","2024-01-30 14:55:00"
530,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.41","2024-01-30 14:55:00"
531,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34912.59","2024-01-30 14:55:01"
532,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34908.4","2024-01-30 14:55:03"
533,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34946.81","2024-01-30 14:55:05"
534,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34972.73","2024-01-30 14:55:07"
535,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34985.34","2024-01-30 14:55:08"
536,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34905.29","2024-01-30 14:55:10"
537,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34905.29","2024-01-30 14:55:10"
538,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34906.6","2024-01-30 14:55:11"
539,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34959.89","2024-01-30 14:55:12"
540,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34983.3","2024-01-30 14:55:14"
